treatment_id	n_terms_above_5
taxon_30575571b13451cb59afe00a894db59531324e9e4ca752ec85071c46582b0ceb	38
taxon_37b0a3d9346a8ca2302447d07e2c981ff1b7eb17d803e7202f08f67b5517c56f	38
taxon_3a880ab41790b190106239037ee7b4d31da62aab02fdeb1a887ae33164da5f24	38
taxon_4045139c0513a81f43f6b948d049ba208bc0ccc3312ff6674fc5de85bfd3741f	38
taxon_4252ab268bd8a9888efc4f71a66376d14c778948f61cef2b15b2e31a04702de6	38
taxon_443d8a7b2101d2e363fb2653e2b60f9a8a0502fd852083f97ce7d9cbe3d7a344	38
taxon_486d7921a07b9866ec4a128cb60bac04d07a7b8bf8fb15eb90e90d456187bcfa	38
taxon_4a101b8c33cb42e2b621f49f0adc6dda26d091316dda9ce97d0dd0deea5f2be1	38
taxon_53e258a6237928457d8d9c18ab8bcfd356e3dbfc56d9d98c98be9a4d573ff588	38
taxon_5b25d7ae376d1ae8f6bcd03031c7890bb30ced37ef94bc0444762312a688073b	38
taxon_5f22f4b069db13bcfe9c3c265d53f4056eee396672572dc74754280a3e84b611	38
taxon_6179c52404ea8be04f9e085ddfca7c6c7d51d8a36de29686b7f87a4916c9864c	38
taxon_68774121fecb9de23a8e7d00a46a98e51d3bd3d939074dedf8ef3d0507cffa20	38
taxon_696b62ae807b5c1b371f558ac3eb7e214a70fd603f7900c6ffa2e6c96811528c	38
taxon_6cce12081d7867772c0be6f50dc3a85a2e800aad73906982498d6a04731016f2	38
taxon_702d29379cbf1ed4caf0dcfa940a3a8821cedd7daef1a9e02e15b27bf09a222e	38
taxon_738a20323da20fe2bb73992e17171d250bcbac8967582c3d87d419664a49dae9	38
taxon_773896f8d5dea8fee8295e857971d628795c4650d4afa53ce5d7abfc031bcaed	38
taxon_83f9de83133c6c6fe7119da8ef48ec54f3a9874c1276e8a4e5d1bb7af48f057a	38
taxon_874d36e3eee8e12f1ac7c2601ffb65458664ce5e4219ed0104a669c05e7bfbdf	38
taxon_8b290c2cbc21f18318fa0c9917fcec2cef3762005a33458cc8685009d0a4ea33	38
taxon_8ce98cc3b9e7ba5e76e8f7770cc12ae5bf2d7a7ccebcb6d31912d0c6a59361c9	38
taxon_956397c8b0efa38fa6e52c29d161fd819c8f6115abc1c32f14329529e42a3f31	38
taxon_96b5b6e4177f8944f4ab8e7f38c00ca9ff275a420e96cdfb1715716d194e6873	38
taxon_970b19d4d54e5493783596d87866b2a315a2b73737a0b8f8496534c65368f840	38
taxon_9c3036a34824fb1b7886b4e0e1f3c1740e42e3e067ebff4e6d46fa9b9d74777a	38
taxon_9ca0e229e27354b9b01d4dd0060c0199bcf4def8465ddc4b35706dbe5a4482e5	38
taxon_ac659905dddad2ab0e2a2d3f6ad216418e57252b11eb01c67eaa8bf6b8d9067c	38
taxon_ae69c8c5adf9d26f06043d19de9f3b581613373c9e353b140dfe8ae970ced6f9	38
taxon_b02ceda474fa37ecaf702694d1351f263fee5d55447ddbb5d763fe3977c03dc7	38
taxon_b41ccd3ded0c3ad7885741262e53c4214f340bfd12f8228d52c4d488e4c5af64	38
taxon_b9b3fe20c84612e9f552acfa8e8051b497752966215b20e434c628ab9b62e844	38
taxon_b9ba8b90159f88cb8e64444c90a4918f926b0b374aebdde091cf181e0c754b9d	38
taxon_bb70bb64e20828da616346cae09bcc476421b196c275795d2f7d194f86c130e5	38
taxon_bbca27f5938ad40104fbb9c9dfc2166b6af9b65a47857b0473c8cc264f9df5ef	38
taxon_beb1dce091e6314b5d85d43a0b65eaba5fae14edb2bdced4e51e664498b49b69	38
taxon_c40a2017c2f711bbc8a235f8b30a78d8fdf76db788774d453882c6cf100a6e5e	38
taxon_c89a57f739fb8d589f50974dff0c7542218567ef616f94fe18ce9303d991874e	38
taxon_ca15fd03b10ae28ee01d18291a7a9c49c95aedfae9e052be3faeec14c4fe6b29	38
taxon_cadf0b25b7b5bd5b923bfc526f8ccf186a3d02ced2b22eb985efd3424f883249	38
taxon_cc879b677e5ec6857da7c8d6500a4af8a3351cb22973205d7885b92085113995	38
taxon_d5db5461f20b9ededbe827dcfc0df0749a78f6b7056036b9a3c96025bf27ef2b	38
taxon_d8222ee91377aba75c9df15b9bd5e059e69c65d676a5a35ddba04b83a27c7389	38
taxon_da65473098edf272192074e1512ba2d476b4321a60fb0031fd5d28812273701b	38
taxon_dc45b8777f3028b4025adc58bfe15c2b1d115d04b0df36783551ab30e7f50e75	38
taxon_e3822f942c4e0563d4b033907486ee5c01b2ed917a6d7a18d9a91cdbf79300b8	38
taxon_e6547fc46b7ba05820fb2ee68392ab0990c53fee8c7a4bee4a4203cd58e2fb79	38
taxon_ecc193af71b8abfe90031b35f283176be2937833e79e4894e4d0fbe0de6b95c3	38
taxon_f55fab26542ffb4e4fbde6722befa59008b8e5352ec7dbdf8b5ce5e5ed9ea663	38
taxon_fdb50313ac485a61b9f8e948c3a7abdd56a78ae39102a2572973c3b1430a40d9	38
taxon_07d8ffd0f4a70d290b2d53e09179f49106c2e2ddee95bf31c56fd739ba8c835f	37
taxon_0aff5f56fbb780c5cc4da0ba3afb232dd875727abf0484113e3e9c8a7c57731a	37
taxon_0eca1a04c5e1ea2716571570fe410c50b889a392fe4101d8ea9cdfedee550174	37
taxon_0ef1eb9250dac86a19f67425d254352bbd81015e74c50b71eeda08488c9d5cb4	37
taxon_11e44f35ee5a5133b758b9182a30438f4b70249738e7af692633234260214adf	37
taxon_12994e6adde2caa591da41c41c5cb9d01193c6c4ed8d576ac67de5bce0b43e3b	37
taxon_12f718c5007c3acbd4259104649ce80181419281057d2c841d172799fcb9198c	37
taxon_1429c73ed353e2c2b18eeaf1bcd95d3b66a50787a7e786037ac5994d944145a5	37
taxon_1ff635aa028e7cbe27bef732ad0187306a180335413c765a0f3548a171c73df5	37
taxon_27ee8b72c58d592bbf3a963b71cbe0e8355d6df44fc0ce8cc967e2c32e5a04d1	37
taxon_2a2a7085aad2402397f4bb8b43b3ef19511dc6f6ff2182ef9ce53805e425d7fa	37
taxon_2fab02bc3731af9044875174408ff314c541aa2299c7aa29c21f410cf4779fc2	37
taxon_31874c1867ea539809aea798ba5626d1ade1da232cc3400b6dee7337ac013d2d	37
taxon_3d716be0879c7ac230efad5dabd6c8e97abe4271edd48eee44d7d7e2f026b890	37
taxon_45c925f49cbb99399d7cc22f469ac66114c3a970914eff576df1da54d7a6ddb7	37
taxon_4797a77f428df7645523d901ae24d9bf0d5b031b76572b4bf12a03a879934973	37
taxon_485616bf0fcc8ff3017c39193a09ed911f0b1aaa99e24a832157ae8b295e4cd4	37
taxon_4ec831f9dbedf12a72e1d4ace8303aa5deaf5a9f835cdcf36e33ee3d295d9a8b	37
taxon_4f4e4114be1d8e33b7acc5af3dacd8cb3516964e6b294eac8e79fe5d36fb2f05	37
taxon_526c5cb6f37d5e870d6b749cbcebf0ba48558c18fe39d281ed374288d87195ae	37
taxon_5a4e6448c84020d36a35be73dbc57d6d372f6d2af9415aa3ae37fdba19e579d2	37
taxon_5b8bd7f1dc77f92051a763a0356528b7efe707b61c60943b6f4df7d9871f28a3	37
taxon_61297bd2d58fc0ce7d62d2a14301843118682c296a88b8efe854bee8e4a3d55d	37
taxon_6f3eb46d6adec692f86b279ee50ff93e8eaa2f12e641a74114e38c8a0a8d6ebb	37
taxon_7f4ed1d5660553a60a0b02d602748d1ae89d65cd3915fc633daf085d1a5ac529	37
taxon_87848c3ad8ab42fdc768f5975236510991ad074c7aca2f4aa9aba11d203ffe0f	37
taxon_88e993270b62d2f6b85e6c945bc765ae828d55208808c9bef2fe10a1cc7b7d52	37
taxon_8c46dd478736d9764f668a61df170406f99092cc45e375644dbd2511abf5fdbb	37
taxon_8cf0aec55af9e2421eb7314863be31896aa6400bd27bb11faea6df1f438008a0	37
taxon_8eb912a5fb934361162d386438b035dac0e07d6af414a36079a540f726bd4336	37
taxon_8fefbbb0c09526cd74cf38445ee294fd93f9ad2eda698e48d0d851a3965a5c9b	37
taxon_98c284139db07ea611c500f8483d0ce5e6a151619436cf3d5d601343b19e7e1e	37
taxon_9cbd03e14ea5ee72aff85fe406afef630e17a67efc3513e2ad70ecded96c2b3e	37
taxon_9cfcab73ddf65cfe9e5d5a114abccd6fd92e99d31408a9713671660674faaf72	37
taxon_9e4c7dc74a5f2b795843a7b8d7493a7a86a7709898907b762a648addec5a27f5	37
taxon_a017fd8ce84f87e4f4102ad6f9c588ca9ab931a13236c4376713ffb8ff2564a5	37
taxon_b2b49b25f738e961b54a90c54b42c8acc25a65e454f840d219fc29a1a8dc51d5	37
taxon_b9b95de7bbced56fad5d7f1c2d6afa0e3ceeb9754c2a8e23dfa1b016681f8893	37
taxon_c3582e38b7573286cde4f381ece1862009a13805e4d3cc1dffa2f8d9e8543ac3	37
taxon_c619c5f7e4c7b2e5d73dd1c70bf5ccb1c035f84c1078ace20df6d9b81f82a7ee	37
taxon_c9cf8665573bd0abc4d18a3dd24faacd6a3f04f9faa726ed61f0278dce712b4c	37
taxon_d09cdb16c466b2c8aa7912098999efb6b8f5e728907e91896f788411099e063c	37
taxon_d0c0919f27be8257baee11153453639bddbff0ae156d43c617135bd734ea8b5f	37
taxon_d73654b79357d99883f758aecdd30fb67f65023784bcf455f893406930e973fb	37
taxon_dd753ebe2f05f3e89baf7bb3fb5c281e18cb3f53db8e61ddc556002947126c67	37
taxon_de35830c428232c22d4f86eb3e3b7335f2cc883f61ec4168c5e39d140128622c	37
taxon_e16ffd5e2e460a055f3543d2c0f46bdaecd17e2544494385c245ed88d752be37	37
taxon_e1ee2e9053931e3902be0207a3a91ecdb8005fa5d3edecef14499923b2ca71a4	37
taxon_e4023258ed323ae2797c6e648cdfec92585b9134d4b4c45756de2555bea7d43a	37
taxon_e53e87c416234e77927cff1986e64f67ab78d1aa15a988bbcc74ab275b13c540	37
taxon_e6bda6e32d1a88deadc90c3c9d94386a2a24910cd4fcec9fcfcbc2f67787d791	37
taxon_f68b35a0cb96991ae2c4d68519c14ed22c03518b4c8ee1c9427e2d894d59c929	37
taxon_f7f6414b8021235fbd3d7328ffa6672bc9d32b810408adf00a5bf20226f05c60	37
taxon_f974507e20fcc87211fb61a9364ae30b4be8c8056f3dd68e17bab38ed11c06aa	37
taxon_ffd850945432f1ac0c6aba2ca43099a13ea00b007f73f0e0cf7cfd2b3df8c44e	37
taxon_013ada2aa27e2ef604157523fdd15397d3bb19d8ed365d40953d6bd9bc159a20	36
taxon_058b97467587277102f9698918fe5d79b092bcf89bbfe761dfe21518907f6c62	36
taxon_0a24fa096bf937cba8a7a6b8d87fcd53753a6f5047ac1c7c2e54890bfaf2e143	36
taxon_0dca2f304903766bf35b55ca9c8e830df4f47dda2fa26d39dc4c2bcfc271d1cd	36
taxon_0f93df9332efdc03493a9f829c2e41b01e9df893af221aabe67d263c1a7beb58	36
taxon_10bbec20792f69d526e3f9d62a901d7ce9dabc7811b96e9526d099fd6b5c0e7b	36
taxon_11ad109a00dff58ca1a2689bbb22b6312009f38a214cccbf24481e4e1a5d7956	36
taxon_13fda53af824b3fa616b4d6668086d8b690b6d09e66856a141b8b94e4165ecf8	36
taxon_1a3333f4aa927f8b61950aa0a6e6708d6688cd7d5981f55d53bafd485547c58e	36
taxon_1c7cc84b68a0dedd98fea650662e566c65279010500302460917ea5603982fff	36
taxon_1d04769eaaf67ef08b015f6426d5590a16f3b2ac9604847c376718870e62fc56	36
taxon_1eb2d05b4e2b16aebc3d95eab9bd0777626c59cf53ebe9f608b6da50163e111f	36
taxon_1fd31995fb869fa1deb69d4c3e405ec3ca57105ff28a47b6508bd7ff278a08aa	36
taxon_2025e9efb2cd16d4425f40bd517471e883dbcc8e3cc84e69d0749e7b8bf92664	36
taxon_247bbcd60df6cf839f4fdab744c769455b91ed874365cad48089f44a0e6b78b7	36
taxon_26c694119bafc607fec1cfbf2679715796c199367ff84aa2e2052ffec0fa7bd6	36
taxon_33e6e9b3e242723ae03edd911ce48f1640ec0b5a389e6f6d5b30c9ef55bbdfa8	36
taxon_376cb0e1049e1254741905f15988172ba6e7653713aec4743612e69e149b4c69	36
taxon_38bd6e324991b9f5cd839a5fb7ed6fa4c0a4c45fea4aa84bdcee7f028e77de98	36
taxon_3d9ceb94c0057c750bd007311ade36199911693654c2af5edf5478d6e6997c83	36
taxon_3de44e083d1f14a2e19a7d6dfe8d111fd91ea95c92fdf87769f98f17e3e7b930	36
taxon_3f68c4f4792f07b9e80b0dc77f3f20ff9626092948dc7ee254d5f970b566bacf	36
taxon_41c7b31af91a96c65118ecc3ad1bdadb9c1ff6248bb52ea852c2007806f79c83	36
taxon_43300ec21a6fa1cfdd0ff4603b871aa5342e7a41c6bee2589be911fdc7f436b9	36
taxon_446233b272b87129de317df135ed9d4a34e31f3b2c295aea5b54fb0cc88a3dd3	36
taxon_463db2c56547fa72c6d2d6dfd7bd8114a3dfbe568eaa0aa2e5a7ad5de1365502	36
taxon_465764076d13e570aa236d1fd7f19f4665a66770ccc472374255417fb7e16fcf	36
taxon_4aa16404366111d4b726eaac6d8ce0ac1f032061815b2fc9ed7365de2f17c9bf	36
taxon_4b5ef06eec304371bbfc2ce522da0f1bbc95470a2d33f87208904e765098cea6	36
taxon_4f4656804a8788107b6c0137742b556e322d8c1eeeddd9ae9b3731d43dde17f0	36
taxon_50aefb735e6ad990e2c21b11c2e26622aab1e9b66ede934ea1b97a1d5e1c5808	36
taxon_5851cc4c69cabe79fa32972e940a17cc94d2c6e4176f6f500e987cf0cb019ab7	36
taxon_5c79b23bd74ae8e840a9eed255f80577aa8796526495b113fdd590bbf1ec7fd6	36
taxon_5c7ae130e60bb7dd93dd79dc59eeb1860b61f107256a9aa58505ddb6c73cc3ee	36
taxon_5cad6af97c568ff2dd7523f7e7a5db11133e326ffd5822b9c4071015be23c0c1	36
taxon_5f1be0b9c725b002487a14607e2f17b3a9c69682335045cb7e4109b983e32851	36
taxon_5f80f45380501b70cee641664106f17a40c5a5e754aebe57de4c96c8d9bc6638	36
taxon_5fb5ed33389216ee8bed4f2ef850a9df4bc9fb12130e610d8a1cc160f79afd64	36
taxon_6012e5767220ce8dab141121096399aa02dd5bbe359903e38e52f0e0dbb3c9d8	36
taxon_6479c3e5abc2c0f655db3773b21100d1088951d26845bab0ddcc127db5a9ec8c	36
taxon_670cd43ea5137a55d75993d88939ec8e56f23ac2886fb1c6c931dc5f6ad8186f	36
taxon_698b192fc00fbd55e6f727b8e3716853e2e71c63352d208480bfdbbc279a8d07	36
taxon_7435e951a384842b549496fb1ec3f48e963188afc8dd494a2112779d5dde22e2	36
taxon_779bc54e089edb29b39c699b1a722dc84a15434a8ac36dd12e7af46aaca86e0e	36
taxon_7cf7d12020419d38df842e1b0c49473b52013e18e118a8ccc3f17dc297944df0	36
taxon_7f154f0753069f114c85c60a6b4d00d2e61d285161260adae6284fd70fe31501	36
taxon_87380170990acaf0cff063242bc993f106b6d6479a52d3b2c970b8d8ff3dabba	36
taxon_8feace07e59930eb4650a80f73771a34f9b104ba5abe5d5faeefc3010ab92ac7	36
taxon_9108f68e52bef42f1923bde6a7216e728c39688a868df1c0fee5db666b194331	36
taxon_95be941d6b522687247bd334be0da8a5053204bc0d82a01a79407e91dc319c05	36
taxon_9d481006a863d14cd06c859d30b5f88c0bb4064b9eb41bf3f6aa1cbe50e5a44a	36
taxon_9e218e6fbb2c07e067effe6754bf654a12f88fe9ffb21b8be949a7092c8c8e5e	36
taxon_a0d74c47a8c557bcc8455d60fad7845dfbda72ac74fa7f27e3529af4efcde6f8	36
taxon_a1c0ab6a5cd5cbc24077dcbac4289c443b67b841256ecd6a073dd5e121011ae2	36
taxon_a7f9b242a6792a1524290d5fd026530460a7d72ec0cc3d238dfbd9ebb96b158f	36
taxon_abc8c9a2a87d046214314da7419341a561d979d5fd5d41628c29ee825815f239	36
taxon_b2dac57c49c483d6a6683f8f3a4dde995a58ba0f3d107f78cd2c67954bdac03a	36
taxon_b822605e49dad9eea160e1426404ac780dd26a9ed342e9693e94e9edffe0a523	36
taxon_bd1808eb1b0f3bd08e0744fadca1867a2f735a0044647621fe0883d07f2e86de	36
taxon_c522ef03937a312e274c192973ae2a573357b8fd505a3d6420062002cb7a5992	36
taxon_c5265756db7ac053531612418fb029b4588e8053db00aa6e6986647165684859	36
taxon_c6cbb79e3f2b314b9663524d8ec2b4289775d31a6820447adb6c85b44dffae4b	36
taxon_cfce2ec6b0856a0abe0754e82d1a666a3d845e54dac70ded08aa86a7f4743e8b	36
taxon_d0456602c00466fcacadb1a66dcda961c33ce9d3d64c211b3ef2287910e6e094	36
taxon_d2b9dc7ee1f721eec682bed3abdc380e0a15995b010962cc0aa0ddcc57487598	36
taxon_d2db97136b4e362a2f0c391278a84ff300a8a07b1d4d17bf99895e87e17186ea	36
taxon_d5aac9712b8b97b0a95b793c8da34abc6c1609fa248cf6e98524a8650d637ef1	36
taxon_d8365684b4b8bf12685a8f5164e8e3de2641ab54c8387cb3708bee98095b62ee	36
taxon_d8986b39dd7f10efe76fb5380828353468264e612eadf319f9acdccf146dd393	36
taxon_d99f87ae4b7c8ab47112892045105fbdacded234644d2a097ee4d43626974ce6	36
taxon_dc8a113ed200a976d8b5cf32689f8ce555db07cf894ba0e9d93cc7b47eacaae6	36
taxon_efec997e4c335ac8499023366761a5eecdffbdf79361876091c1277082a43b51	36
taxon_f3973de6b72c34d800676634d376888d7b1a3fd8c3bb1293062e58d01ff08f81	36
taxon_f3ad5166010b1a38f425e40004900ba54272d4f0e6a7c379059f463e2576b1d1	36
taxon_f7b62b48e20d0e418ae174a43e266eeb1d943768f76c319ddb4198e9c35455d9	36
taxon_fb30acc85723352153da62cbc5d79713a2a01438490c2724750b9de6d5f83797	36
taxon_fd71a4d9c1d2b9dc6025dc27eaee452a17a90c64141e6dba08570fc202b71a5a	36
taxon_ff7ca60a17a3ddf95b522d640ddc80c252a353ce7d64d113bcdde784bb2d3f01	36
taxon_ff947f9415f9044365bb398756a51546e86db56e04c7e55221a9e00cd93647d6	36
taxon_003ded733d80388c99ac0230929a0878345cf943b70265d6c34663b3fb8f50a9	35
taxon_0051bedcde6eaef11f58c484033d312fc7eaea94e5df0503cff144200810b5c7	35
taxon_0137b91f45866cff16635f138a4d2b5f01ed3d88b9d41b2dff79e557ebf17943	35
taxon_080775bddb36c9e28eb6b595b0c64a02c370282ffe83c99f495b96dbf73d60ab	35
taxon_0a8301194cf25a2897e3bc183904979cbe00d34d37963ddd072695e6c0565b0d	35
taxon_0aac2c50ceb9fd152140df9861804b85dfb866921ac228a07ed06eddbd839bed	35
taxon_0f736c2b3cb4f388b6712f02ae107f8c20a1952390df4a05e7536c158d345827	35
taxon_12ec6d60e30977456735fb8955a4a3583c90f80d000aaa7e29ff4d041c46976d	35
taxon_157e019cc5727e810c0ab48af0f77af207fe86a3d2b5b9f53104a5ba34158bb8	35
taxon_1a2b012fcd95b4ba6515f1953003a956cb1c4c4c0acb6e56d2ae242993567198	35
taxon_21bc5689c6aee52c3093083a35f1c977829224e6a47e59dd398cfe91e04e4c6f	35
taxon_2473a83a8428470975b96aaa6656ba730c87f0e7e09d543680453cc6d13a0809	35
taxon_2cd09a406694e7561778ab47e819f42fb203bbaccbaa275bf026f26ebf6f3523	35
taxon_31b749e7e37b6506c4d66dfe8bba51c2eacfe93fbde84dbb69b0dea3d90ec812	35
taxon_37070bdc87f19475fe8df4a55a22dcb1ad0a833a52d9db125c3eeaccffc00ff1	35
taxon_39c0c0f69339ab3bcebbb4baf964a8cb213d0b116706883afd5944140be589e8	35
taxon_3a0e534a62133adee89f4b9f841ef884fe1d52824ad0d07c19c33e5c6d95f613	35
taxon_3b5b04217afc432b42fdec771b72ed91a0424916420e560a64c4802808abec86	35
taxon_3d1d6a8c6a539e4bdd53d0a7f6bc772f6512f5cf8f37b9015e6ff52974ef13e4	35
taxon_3e76a31b509d176ec47cf2f0548b2af76aa07a9843987453885e4a6b6003180a	35
taxon_402f95a5631eb331c8ab4c4317998135af0449c893c6fc6f18654ef7f15c439e	35
taxon_4067b3ee99c0f9c2cd8dfc171f4b72ae9abcd011e98d092532ce297dc72c895e	35
taxon_41924d64dd63f166759447352ea8f2ccae5ac5601cd138299c55857f93bc5021	35
taxon_4227f4c65c9beac54aa70c9ebd58179235d5eea85f358636836af4cc56c442f1	35
taxon_46725617a1bce730808096b1a08922739e07cd7b6c0efd803ebacac384099dbb	35
taxon_48a7624431ca7e1d6cf9a66981178e99a67323d5643782551c028be78dc23520	35
taxon_5c2783f657d53e5744cf988b7acda61ae936e6b9ed721cc25f3b260b272e4e17	35
taxon_5cceadae73efd554fbc6af0620ecab6624f5667b7ff86b06929282cf692292d7	35
taxon_67bfe9be817cc2dfe6161a1095a5237e3df44baf1bc5485ae6c429ad3102d1b1	35
taxon_70d473aeadd0c55207c3a831ec49e0a8493a1ef72c776ae3c51dd2351875b704	35
taxon_70f76302d903490c825df7bfb3e141610f62ab7020d25b4cceba01fc4b58bb24	35
taxon_79fea037ffecedef4a0f06e6cc1de704cb4bb81f26304b3bef3561d97bf0a8b0	35
taxon_7d41dd28a4ad92cc800641fc829e65f22c90922e34d8beaecb86b52cfa15a329	35
taxon_809e166165ac2a14ac2b65e3b829527bcdbfcf52fc874d2e672424220bb072a2	35
taxon_904f84a4bcfe14c765b475e6bb04ef5f9f1a47efcd41e4a9bb3ac946fa90c504	35
taxon_918faa29dd34a94b68adf9b59bd6056fc9f45ed178272d9779b6a0e373f4b786	35
taxon_91b8d423d326c85fac65a179e8f2b6c4f9d3331ecaebe7cef8fb2e27df7b14b6	35
taxon_934ec761718d09446f19ffccefae677f279898ef70b985827e4144a195d47696	35
taxon_93ce606701a817d325200edb673fe0d3c2766a31863146ce8637e4eabd24b369	35
taxon_9488050edfb8a28dc16cc82f50e272e37d8d7a12c7c1ae78694e341682c8510d	35
taxon_953b4b8278c88490c3c967746efddeaa60745504372e95e0a4ccabe7d60ef91b	35
taxon_98a1dc4fd9baa5f6ce709963f52a2b6dd45d30bfe353ab84ecd64ff33f307dc9	35
taxon_a068b47601df2b8f7682a710ccca6b6d6604c8b09f1416310ecdf0ef839bb0ed	35
taxon_a45d83f88135237a0d44c33304082d9e73f9d996ae7966440261f7a4bb421f46	35
taxon_a4d6b2c73f6e2976cd055e72259828b2701fb2bd7570024b8c3ef88ef08c0667	35
taxon_a5014fd28033f451c5ebd6013ce5326b8c756b9370f089378d7e15aa5cb0ad6e	35
taxon_a64b8060abcb258f49abe367d5abbd67520de8d83f4c1786b2f0a052867a78de	35
taxon_a684a95a15326c791a44cecaaf20f28dd5ab97f12a50b3ede04882186bdc4da8	35
taxon_ad2e3aead40169eb64e2e95b42ef87d3cd96e7c31868333d5c2e52f508fb99ef	35
taxon_ae078b6bec64b4eba104e990ef0b712600be2d046c6c380169313e5df219633a	35
taxon_b01d22c52014e0ebcc94b9d9a8f0fc271f8daf0bef6ce20906baee87fbbec558	35
taxon_b282df62a2f09b251b775489ffca7628e3920beeb16012d2f6e36976a9c2b7af	35
taxon_b62d15080668ca746093382501aa928eeda3f6969b1ea386d165ab3c0d8e6635	35
taxon_b6d060351ae6d5b442d85716e3f2b7cc3d258d7cbd29f84cf8e8ea9a2435a968	35
taxon_baf764a505da58209b58f995ee9044fe84acdd67e67cf543d20161608c256b39	35
taxon_bc7d16f815ba3979f682444a4b93256c8b5d2208d3a01276b8e4e20f210d76cd	35
taxon_bd91c887e6e8bfa42b32c2dab569045620162c025af490ca3026e084281beb61	35
taxon_be69e682495fc0e46e337ae0bddfef1ff9e6302a1aee056a0c989a2b166b81c4	35
taxon_c1bb016c389313ad52d02a93b1fcb79858e18add5be644b347c09599e33159e7	35
taxon_c4d16c7159cb5cc899972ac79c803fc790e9b15e2401c3a9e411fdaf9a6d1acd	35
taxon_c62c27ba546431fd2a6b915fe850252389315d1e0387c49bb4a4ee622c92a07e	35
taxon_c76ef221540aea3dd1cf329fc6eb85981ae052c037f0805e9abb42e92f1a3369	35
taxon_d07fe46fd84c2e2100f4e65c917350fede2b654a20bf8d5b874014fe1b65fd15	35
taxon_d0b6ec07d2782fd895f25888e5824b971347b8d9f26c2137e103b6caecac97f7	35
taxon_d3a3a582162d4a4d77f2075506a6c6e9659658d473e49b8e148fdadb99ba2a5d	35
taxon_d59b9cf0990d35ac2004234fa56bbe15b3a873f3adf8b5c712b19a086844551e	35
taxon_db32638577c80ece0ca8fc37eb949dc1518c64c5634eb651c509f15b420a4a16	35
taxon_db8b305448d563468a50c7d6c7c418f449459fe357c1df15bdd6e9fe9c8fd067	35
taxon_de18031f34424b926e11b2cc38a59cb07ec9e38564ed1170b56e7352097158b3	35
taxon_dfc35dda1a31ddcd21a85e70f4b7ddda0e4bafa9c7b8e959c92026a470b459bd	35
taxon_e10ccad5924f323200e32fdbfd7a7afc046ed2159c2978bc5f650e519ede652a	35
taxon_e17a962fa7b1e720fb2fc4db70084a9265ab8e50fef080554ead6760867d5cf2	35
taxon_e8832a43807c434714130ef7731511ffcd1a06e890cfe6d14c70831aa2d961be	35
taxon_effa014beb5d46c6dabc4f3b07a55fafce559ce11f3612f4862590cf5a3a6509	35
taxon_f1a13fee216a52585e237b78e2ee911954565122b207423341deb959171d9ad2	35
taxon_f219b63be8c3a14306060924360ff22e011cd7256492c99f3c3ca970a37de547	35
taxon_f9d6be532a8a743dd1e54ffd15e21f387419b79f8404f02326eca03899a2f271	35
taxon_ffc6f7a0420e801bf496ccac117241c1bc6a00491eafc6e9b329caf78eb28cbc	35
taxon_00f89cfc0a8038f2ae9a267c69317278e90ec8847316ee530943d3b8340eafcb	34
taxon_07ab82632b004ce1265ff2bfe5ac1cbd8c267ef7c58995ce48102bdf614c7e4d	34
taxon_0e389a2009d266baa0ac5305298f65e9c0a53c38cd41be82b2a40705ca01c3a6	34
taxon_12b1f786cb88e272ea8a4f29ce556a5e5ffd9ae10da9fc00c07115bf76c504be	34
taxon_17a53cdb5bd92cd27305b4a7133753df30d4ab8bc1d566049db37f4a885312e5	34
taxon_20e1d2650efa41c1734c5e6d37e353ac4cdd434aaa8f2c56e93b0ac93bf6cfc2	34
taxon_22ec6b214b201804275a1a59ddb28485e73d81b346dd80e55f061af754e7830f	34
taxon_2ed0832dda5e088885f5ba0dcfb116dc309748cb449c79db0fed53d568e5ef45	34
taxon_328c2f43c8eaba9d4e7a8da67e22c248a7a4605b291cf0ce05ebfbb70d6204e1	34
taxon_3552f5775f21bd9d72822d5a7a0c39d792dd9703ba4542f802f3f28e3a0cee40	34
taxon_3599a6d9e38f08cace7b7dbd84105e31efd39e80cad1ee63c5c725fad7072e46	34
taxon_41b0f8e94fcdaf59059bb614028fd200242802c271b8577ba57ae3c710d8495e	34
taxon_4bb762b687c2205b6bef1b381b86db62ed5cd1f31665646ad9b95c544afd192a	34
taxon_5195fe2823e159348030ea6fa269c9b565754455e03c65305f9a10f2361a373f	34
taxon_532d9cee02f42a6e94ed3f07868fc902504ca70ba6ac5cfc13eec3e4fe11ac8e	34
taxon_56514c90ab1ab3904dfc653910433c0a682c22a1b5ab18bafb883a63b50367a4	34
taxon_5aabcf3e595d78856ba8fe9ba0a352a1d7d12811abeb773f8eea47d2d623ebab	34
taxon_5ee1fb1caf6a894e3323cf062fb524651fc3281c1a70438d38c4efb306dd52d1	34
taxon_61561a662c3c0ee93c53837a51710b792a9342b118bab3f0ebed3d65d4ab6f95	34
taxon_6542bd9b64881976d0abd6a33b41fb48861b9690937504dc58f7306a996b5a29	34
taxon_662e4cb21bbcd2dbf393aff7f57589cf58e23f1e40afe4823ff10df1fa3dae25	34
taxon_67aef5d67b4d96e217c8c490f2a7eb03a1545078606b051b970901e4d08184c6	34
taxon_6cbe0f33bb51aed84ef6c17025253f6278b0424b923418f8d8a308ad40c912bc	34
