classifier,vectorizer,time,label,precision,recall,f1,support
OneVsRestClassifier,CountVectorizer,1185.872016,Misc-exposition,0.9419289021423527,0.954892601431981,0.9483664520207008,12570
OneVsRestClassifier,CountVectorizer,1185.872016,Nomenclature,0.890530557421088,0.8483685220729367,0.8689384010484928,1563
OneVsRestClassifier,TfidfVectorizer,549.251077,Bibliography,0.8229263746505125,0.8816774837743385,0.8512894673415281,2003
OneVsRestClassifier,TfidfVectorizer,549.251077,Description,0.9326287978863936,0.8858218318695107,0.9086229086229087,1594
OneVsRestClassifier,TfidfVectorizer,549.251077,Misc-exposition,0.9557254339863035,0.954813046937152,0.955269022604266,12570
OneVsRestClassifier,TfidfVectorizer,549.251077,Nomenclature,0.8941798941798942,0.8650031989763276,0.879349593495935,1563
OneVsRestClassifier,CountVectorizer,20.499515,Bibliography,0.8456410256410256,0.8232651023464803,0.8343030609663546,2003
OneVsRestClassifier,CountVectorizer,20.499515,Description,0.9230249831195139,0.8575909661229612,0.8891056910569107,1594
OneVsRestClassifier,CountVectorizer,20.499515,Misc-exposition,0.9419590757021707,0.9631662688941925,0.9524446367462533,12570
OneVsRestClassifier,CountVectorizer,20.499515,Nomenclature,0.9121715076071922,0.8438899552143314,0.8767032236623463,1563
OneVsRestClassifier,TfidfVectorizer,4.165301,Bibliography,0.8243468593663146,0.7403894158761857,0.7801157285639138,2003
OneVsRestClassifier,TfidfVectorizer,4.165301,Description,0.9408795962509012,0.8186951066499373,0.8755451190875545,1594
OneVsRestClassifier,TfidfVectorizer,4.165301,Misc-exposition,0.9155760647552765,0.9628480509148767,0.9386172399084881,12570
OneVsRestClassifier,TfidfVectorizer,4.165301,Nomenclature,0.8935849056603774,0.7575175943698017,0.8199445983379502,1563
