classifier,vectorizer,time,label,precision,recall,f1,support
PassiveAggressiveClassifier,CountVectorizer,0.924095,Description,0.9087248322147651,0.8276283618581907,0.8662827895073576,818
PassiveAggressiveClassifier,CountVectorizer,0.924095,Misc-exposition,0.9612556561085973,0.9827486507324595,0.9718833396873808,10376
PassiveAggressiveClassifier,CountVectorizer,0.924095,Nomenclature,0.8573216520650814,0.7150313152400835,0.7797381900967558,958
PassiveAggressiveClassifier,TfidfVectorizer,0.926075,Description,0.9163398692810457,0.8569682151589242,0.8856601389766267,818
PassiveAggressiveClassifier,TfidfVectorizer,0.926075,Misc-exposition,0.9633383857521789,0.9800501156515035,0.9716223963309766,10376
PassiveAggressiveClassifier,TfidfVectorizer,0.926075,Nomenclature,0.825511432009627,0.7160751565762005,0.7669088876467302,958
RidgeClassifier,CountVectorizer,10.558115,Description,0.9130434782608695,0.6418092909535452,0.7537688442211056,818
RidgeClassifier,CountVectorizer,10.558115,Misc-exposition,0.9189455751815655,0.9877602158828065,0.9521111059501138,10376
RidgeClassifier,CountVectorizer,10.558115,Nomenclature,0.8089622641509434,0.35803757828810023,0.49638205499276417,958
RidgeClassifier,TfidfVectorizer,1.766137,Description,0.9449793672627235,0.8398533007334963,0.8893203883495144,818
RidgeClassifier,TfidfVectorizer,1.766137,Misc-exposition,0.9522748375116064,0.9884348496530455,0.970017970301712,10376
RidgeClassifier,TfidfVectorizer,1.766137,Nomenclature,0.8763358778625954,0.5991649269311065,0.7117172969621822,958
SGDClassifier,CountVectorizer,0.914251,Description,0.9363241678726484,0.7909535452322738,0.8575215374420145,818
SGDClassifier,CountVectorizer,0.914251,Misc-exposition,0.9437522902161964,0.9928681572860447,0.9676873943265076,10376
SGDClassifier,CountVectorizer,0.914251,Nomenclature,0.9431192660550459,0.5365344467640919,0.6839654025282768,958
SGDClassifier,TfidfVectorizer,0.936294,Description,0.9331436699857752,0.8019559902200489,0.8625904010519396,818
SGDClassifier,TfidfVectorizer,0.936294,Misc-exposition,0.9383505342953694,0.9901696222050886,0.9635638921453692,10376
SGDClassifier,TfidfVectorizer,0.936294,Nomenclature,0.888,0.46346555323590816,0.6090534979423868,958
OneVsRestClassifier,CountVectorizer,141.465091,Description,0.8663303909205549,0.8398533007334963,0.8528864059590316,818
OneVsRestClassifier,CountVectorizer,141.465091,Misc-exposition,0.9662738334770528,0.9719545104086353,0.9691058473069716,10376
OneVsRestClassifier,CountVectorizer,141.465091,Nomenclature,0.7960954446854663,0.7661795407098121,0.7808510638297872,958
OneVsRestClassifier,TfidfVectorizer,99.389019,Description,0.9273447820343461,0.8581907090464548,0.8914285714285716,818
OneVsRestClassifier,TfidfVectorizer,99.389019,Misc-exposition,0.9603801995106342,0.9835196607555898,0.9718122083611085,10376
OneVsRestClassifier,TfidfVectorizer,99.389019,Nomenclature,0.8491547464239272,0.6816283924843424,0.7562246670526925,958
OneVsRestClassifier,CountVectorizer,6.354407,Description,0.9083333333333333,0.7995110024449877,0.8504551365409623,818
OneVsRestClassifier,CountVectorizer,6.354407,Misc-exposition,0.9565788239707399,0.9830377794911334,0.9696278340225295,10376
OneVsRestClassifier,CountVectorizer,6.354407,Nomenclature,0.8543563068920677,0.68580375782881,0.7608569774174869,958
OneVsRestClassifier,TfidfVectorizer,1.596267,Description,0.937791601866252,0.7371638141809291,0.8254620123203286,818
OneVsRestClassifier,TfidfVectorizer,1.596267,Misc-exposition,0.9355073783931499,0.9897841171935235,0.9618806780930972,10376
OneVsRestClassifier,TfidfVectorizer,1.596267,Nomenclature,0.8757062146892656,0.48538622129436326,0.6245802552048354,958
