classifier,vectorizer,time,label,precision,recall,f1,support
PassiveAggressiveClassifier,TfidfVectorizer,1.103422,Misc-exposition,0.978705035971223,0.9833269082498073,0.9810105283399837,10376
PassiveAggressiveClassifier,TfidfVectorizer,1.103422,Nomenclature,0.88016967126193,0.8663883089770354,0.873224618621778,958
RidgeClassifier,CountVectorizer,13.087557,Description,0.9162640901771336,0.69559902200489,0.7908269631688672,818
RidgeClassifier,CountVectorizer,13.087557,Misc-exposition,0.9458507185906352,0.9831341557440246,0.9641321298615377,10376
RidgeClassifier,CountVectorizer,13.087557,Nomenclature,0.8310991957104558,0.6471816283924844,0.727699530516432,958
RidgeClassifier,TfidfVectorizer,1.925944,Description,0.9442934782608695,0.8496332518337408,0.8944658944658944,818
RidgeClassifier,TfidfVectorizer,1.925944,Misc-exposition,0.9690010395992817,0.9881457208943716,0.978479744238202,10376
RidgeClassifier,TfidfVectorizer,1.925944,Nomenclature,0.9017964071856287,0.7860125260960334,0.8399330730619073,958
SGDClassifier,CountVectorizer,1.099240,Description,0.9420505200594353,0.7750611246943765,0.8504359490274984,818
SGDClassifier,CountVectorizer,1.099240,Misc-exposition,0.9464695620236893,0.9934464148033925,0.9693891945267316,10376
SGDClassifier,CountVectorizer,1.099240,Nomenclature,0.9506802721088435,0.5835073068893528,0.7231565329883571,958
SGDClassifier,TfidfVectorizer,1.096514,Description,0.94,0.80440097799511,0.8669301712779973,818
SGDClassifier,TfidfVectorizer,1.096514,Misc-exposition,0.964346190028222,0.987952968388589,0.976006855184233,10376
SGDClassifier,TfidfVectorizer,1.096514,Nomenclature,0.8990267639902676,0.7713987473903967,0.8303370786516854,958
OneVsRestClassifier,CountVectorizer,145.175006,Description,0.8689138576779026,0.8508557457212714,0.8597899938233479,818
OneVsRestClassifier,CountVectorizer,145.175006,Misc-exposition,0.9763938201708089,0.9806283731688512,0.9785065153627927,10376
OneVsRestClassifier,CountVectorizer,145.175006,Nomenclature,0.8924731182795699,0.8663883089770354,0.8792372881355932,958
OneVsRestClassifier,TfidfVectorizer,106.838399,Description,0.9290407358738502,0.8643031784841075,0.8955034832172261,818
OneVsRestClassifier,TfidfVectorizer,106.838399,Misc-exposition,0.9750882886322421,0.9845797995373939,0.9798110583609073,10376
OneVsRestClassifier,TfidfVectorizer,106.838399,Nomenclature,0.8840262582056893,0.8434237995824635,0.8632478632478633,958
OneVsRestClassifier,CountVectorizer,6.524404,Description,0.9118046132971506,0.8215158924205379,0.8643086816720256,818
OneVsRestClassifier,CountVectorizer,6.524404,Misc-exposition,0.9710571265894856,0.9862181958365459,0.9785789423352778,10376
OneVsRestClassifier,CountVectorizer,6.524404,Nomenclature,0.9110604332953249,0.8340292275574113,0.8708446866485013,958
OneVsRestClassifier,TfidfVectorizer,1.810766,Description,0.9347496206373292,0.7530562347188264,0.8341232227488152,818
OneVsRestClassifier,TfidfVectorizer,1.810766,Misc-exposition,0.9568459315872868,0.9893986121819583,0.9728500355366027,10376
OneVsRestClassifier,TfidfVectorizer,1.810766,Nomenclature,0.9096858638743456,0.7254697286012526,0.8072009291521487,958
